app_name,task_desc,hash,original_actions,groundtruth_actions,trimmed_actions,correct_actions,total_actions,precision,all_correct,task_completed,prefix_complete,end_correctly,last_action_eval,is_achieved,guardian_actions,action_evals
gallery,Sort folders in the Gallery app by name in descending order,b59842aa1963b00cc1be82cd8ac17121c62068737e2eafda005f357e7005289c,16,4,4,3,4,0.75,False,True,0.75,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Sort by""
-ACTION 3: touched on button that has text ""Name""
-ACTION 4: touched on button that has text ""Path""","[True, True, True, False]"
gallery,"create a folder and name it 'traveling_photos' in the 'DCIM' folder, the folder path is 'Internal/DCIM/'",4b77ebdec67c3f6c122f63fd62ccc7e75b27e1fa129dcd8a013fcbec687da576,16,5,5,4,5,0.8,False,True,0.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""Switch to folder view""
-ACTION 2: touched on button that has text ""DCIM""
-ACTION 3: touched on button that has content-desc ""More options""
-ACTION 4: touched on button that has text ""Create new folder""
-ACTION 5: filled a focused textfield that has text ""Title"" with the text ""traveling_photos""","[False, True, True, True, True]"
messenger,Delete and Bob's message records,bf34f8d6c4f751fbbdcc941167c88c103f7982933be2a3913b796f5a5c01e552,15,3,15,1,15,0.06666666666666667,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""Stephen Bob""
-ACTION 2: touched on button that has content-desc ""Delete""
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: touched on button that has content-desc ""More options""
-ACTION 5: touched on button that has text ""Conversation details""
-ACTION 6: touched on button that has text ""Stephen Bob""
-ACTION 7: touched on button that has text ""Stephen Bob""
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: touched on button that has class name ""android.widget.ImageButton""
-ACTION 10: touched on button that has text ""Hello""
-ACTION 11: touched on button that has text ""Hello""
-ACTION 12: touched on button that has text ""07.09, 09:20 PM""
-ACTION 13: touched on button that has content-desc ""Attachment""
-ACTION 14: touched on button that has content-desc ""Delete""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,Enable delivery reports,61d3016e2a1d7836060c1a94cfe6855a28f928465c2fa74c0a03a81bf9a902fa,15,2,15,1,15,0.06666666666666667,False,False,0.06666666666666667,False,False,False,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Customize notifications""
-ACTION 3: touched on button that has text ""Language""
-ACTION 4: touched on button that has text ""Customize colors""
-ACTION 5: touched on button that has class name ""android.widget.ImageButton""
-ACTION 6: touched on button that has text ""Lock screen notification visibility""
-ACTION 7: touched on button that has text ""Sender and message""
-ACTION 8: touched on button that has text ""Change date and time format""
-ACTION 9: touched on button that has text ""Use 24-hour time format""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""Manage blocked numbers""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""Block messages from not stored contacts""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,Export all messages to 'Messages_2023_07_01_11_04_43.json',8f7e8801b02a387b1e7bd88d3e75d4103131517817a6234b5baba66bc53b5646,14,4,14,2,14,0.14285714285714285,False,False,0.14285714285714285,False,False,False,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Export messages""
-ACTION 3: filled a focused textfield that has text ""Messages_2024_10_05_11_23_34"" with the text ""Messages_2023_07_01_11_04_43.json""
-ACTION 4: touched on button that has text ""Export SMS""
-ACTION 5: touched on button that has text ""Export MMS""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has content-desc ""Settings""
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: touched on button that has content-desc ""About""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: filled a focused textfield that has text ""Search"" with the text ""Messages_2023_07_01_11_04_43.json""
-ACTION 12: touched on button that has resource-id ""conversations_fab""
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 15: scrolled
- ACTION 16: Task completed?
","[True, True, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,Mark the chat with Bob as Unread,6e961fb0b09e1f064e3d80231a6c77844b2b0f5e5e0dd20295456b4851409072,16,3,3,3,3,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has text ""Stephen Bob""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Mark as Unread""","[True, True, True]"
messenger,Remove accents and diacritics at sending messages,640d6e9818df79f0cd3be30035b9b14d960fcdddf6a0e337e645157f056f01b9,15,2,15,0,15,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has text ""This is a new message""
-ACTION 3: touched on button that has text ""I love you""
-ACTION 4: touched on button that has text ""I love you""
-ACTION 5: filled a focused textfield that has text ""Type a message"" with the text ""Hello, how are you today?""
-ACTION 6: touched on button that has text ""This is a new message""
-ACTION 7: touched on button that has text ""Hello world""
-ACTION 8: touched on button that has text ""Hello world""
-ACTION 9: touched on button that has text ""Morning""
-ACTION 10: touched on button that has text ""Morning""
-ACTION 11: touched on button that has content-desc ""Delete""
-ACTION 12: touched on button that has text ""No""
-ACTION 13: touched on button that has content-desc ""Attachment""
-ACTION 14: touched on button that has class name ""android.widget.RelativeLayout""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,"Send a text message ""Morning"" to Alice",243beccae84c125f33c5fec51cf4a21eb60eaf5c244e8c8b05097d27f1434579,15,4,15,2,15,0.13333333333333333,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has text ""Morning""
-ACTION 3: touched on button that has text ""Morning""
-ACTION 4: filled a focused textfield that has text ""Hello, how are you today?Hello, this is a test message."" with the text ""Morning""
-ACTION 5: touched on button that has content-desc ""OK""
-ACTION 6: touched on button that has content-desc ""Add Person""
-ACTION 7: touched on button that has content-desc ""More options""
-ACTION 8: touched on button that has text ""Conversation details""
-ACTION 9: touched on button that has text ""Alice""
-ACTION 10: touched on button that has text ""MyDearAlice""
-ACTION 11: filled a focused textfield that has text ""MyDearAlice"" with the text ""Morning""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: filled a focused textfield that has text ""Search"" with the text ""Alice""
- ACTION 16: Task completed?
","[False, True, False, False, False, False, False, False, True, False, False, False, False, False, False]"
messenger,Send long messages as MMS,7ed78cd7c6e0775da7243ebebc37860637dc9dc3a3678c2878b3f14138708037,15,2,15,0,15,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: filled a focused textfield that has text ""Hello, how are you today?Hello, this is a test message."" with the text ""This is a long message that I want to send as MMS.""
-ACTION 3: touched on button that has content-desc ""Attachment""
-ACTION 4: touched on button that has content-desc ""OK""
-ACTION 5: touched on button that has text ""This is a new message""
-ACTION 6: touched on button that has text ""This is a new message""
-ACTION 7: touched on button that has text ""I love you""
-ACTION 8: touched on button that has text ""I love you""
-ACTION 9: touched on button that has text ""Hello world""
-ACTION 10: touched on button that has text ""Hello world""
-ACTION 11: touched on button that has text ""Morning""
-ACTION 12: touched on button that has text ""Morning""
-ACTION 13: touched on button that has content-desc ""More options""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has class name ""android.widget.RelativeLayout""
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,Send message by pressing Enter,e770176258d8c4cfc7f47886eb3104a7a203f40c2a7a846aa5717f354438c69d,15,2,15,0,15,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: filled a focused textfield that has text ""Hello, how are you today?"" with the text ""Hello, this is a test message.""
-ACTION 3: touched on button that has content-desc ""OK""
-ACTION 4: touched on button that has text ""This is a new message""
-ACTION 5: touched on button that has text ""Hello world""
-ACTION 6: touched on button that has text ""I love you""
-ACTION 7: touched on button that has text ""This is a new message""
-ACTION 8: touched on button that has text ""Morning""
-ACTION 9: touched on button that has text ""Morning""
-ACTION 10: touched on button that has class name ""android.widget.RelativeLayout""
-ACTION 11: touched on button that has text ""Hello world""
-ACTION 12: touched on button that has text ""I love you""
-ACTION 13: touched on button that has content-desc ""Delete""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has class name ""android.widget.ImageButton""
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,Switch custom colors to light and save it,0f81096de2e16d025f271c68ef8748f032784d2289de40284a8230ff84e953f5,16,6,6,4,6,0.6666666666666666,False,True,0.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: touched on button that has content-desc ""Settings""
-ACTION 4: touched on button that has text ""Customize colors""
-ACTION 5: touched on button that has text ""Theme""
-ACTION 6: touched on button that has text ""Custom""","[False, False, True, True, True, True]"
messenger,adjust font size to medium,b7eb7481a4aa9f544515409d0872feeef58d25ae925dffb691f72a99876643db,15,3,15,3,15,0.2,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: touched on button that has content-desc ""Settings""
-ACTION 4: touched on button that has text ""Font size""
-ACTION 5: touched on button that has text ""Medium""
-ACTION 6: touched on button that has text ""Customize colors""
-ACTION 7: touched on button that has text ""Theme""
-ACTION 8: touched on button that has text ""Custom""
-ACTION 9: touched on button that has text ""Theme""
-ACTION 10: touched on button that has text ""System default (Material You)""
-ACTION 11: touched on button that has text ""Theme""
-ACTION 12: touched on button that has text ""Auto light / dark""
-ACTION 13: touched on button that has text ""Theme""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""Theme""
- ACTION 16: Task completed?
","[False, False, True, True, True, False, False, False, False, False, False, False, False, False, False]"
messenger,call Alice,61dd43c18f96d905f5e3168f306383d5786b80b588094eaa1875f2facae65f9f,15,3,15,1,15,0.06666666666666667,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has content-desc ""Dial number""
-ACTION 3: touched on button that has content-desc ""Add Person""
-ACTION 4: touched on button that has content-desc ""OK""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: filled a focused textfield that has text ""Search"" with the text ""Alice""
-ACTION 9: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 10: touched on button that has text ""Stephen Bob""
-ACTION 11: touched on button that has content-desc ""Dial number""
-ACTION 12: touched on button that has content-desc ""Add Person""
-ACTION 13: touched on button that has content-desc ""Dial number""
-ACTION 14: touched on button that has content-desc ""Add Person""
-ACTION 15: touched on button that has content-desc ""Attachment""
- ACTION 16: Task completed?
","[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,change the name of the chat with Alice to 'team_discussion',6ca764fb5413b5cfc97e6a8f60b1d5f0a778160e9985517f64f0ee842dbaa5c2,16,6,6,4,6,0.6666666666666666,False,True,0.6666666666666666,False,True,True,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Conversation details""
-ACTION 4: touched on button that has text ""MyDearAlice""
-ACTION 5: filled a focused textfield that has text ""MyDearAlice"" with the text ""team_discussion""
-ACTION 6: pressed ""BACK"" button to navigate back","[True, True, True, True, False, False]"
messenger,find messages with Alice,5f8ac37034e45b8fba5ff89adb0da2124375e2af0a86b87a6ed4e3d36e6daa65,16,1,1,0,1,0.0,False,True,0.0,False,False,True,"-ACTION 1: filled a focused textfield that has text ""Search"" with the text ""Alice""",[False]
messenger,show a character counter at writing messages,77efb222a7b1bf00ee16b7b841d1ab95952a91ae2a316d6a76301526022f9e43,15,2,15,0,15,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: filled a focused textfield that has text ""Hello, how are you today?HeMorningllo, this is a test message."" with the text ""Hello, this is a test message.""
-ACTION 3: touched on button that has text ""This is a new message""
-ACTION 4: touched on button that has text ""Hello world""
-ACTION 5: touched on button that has text ""Hello world""
-ACTION 6: touched on button that has text ""This is a new message""
-ACTION 7: touched on button that has text ""I love you""
-ACTION 8: touched on button that has text ""Morning""
-ACTION 9: touched on button that has text ""I love you""
-ACTION 10: touched on button that has content-desc ""OK""
-ACTION 11: touched on button that has class name ""android.widget.RelativeLayout""
-ACTION 12: touched on button that has text ""Morning""
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: touched on button that has text ""Stephen Bob""
-ACTION 15: filled a focused textfield that has text ""Type a message"" with the text ""Hello, how are you today?""
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
messenger,view messages with Bob,62c14ac2217b0e4163ef3df119f940838addccc1fd5a77f6f7c223a6659e826e,16,1,1,1,1,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has text ""Stephen Bob""",[True]
musicplayer,"Search for the song ""test1"" and play it",697e357f2456163efe9e4acfd6d6334bb527d636275842f404f504d147f81b1f,16,2,2,1,2,0.5,False,True,0.5,False,False,True,"-ACTION 1: filled a focused textfield that has text ""Search"" with the text ""test1""
-ACTION 2: touched on button that has resource-id ""top_toolbar_search_icon""","[True, False]"
musicplayer,"change the mode to ""Hip Hop""",fe617a743bb3c80e3a57688253bbe289bdf33316dd28921f8235b5153fbb2a16,16,3,3,0,3,0.0,False,True,0.0,False,False,True,"-ACTION 1: touched on button that has text ""Playlists""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""","[False, False, False]"
musicplayer,change the theme of the Music player app to light and save it,b523eec53954918adec8d1e63cbaad7f3852641fb345269b3fb635c2769787ac,16,7,7,5,7,0.7142857142857143,False,True,0.7142857142857143,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Customize colors""
-ACTION 4: touched on button that has text ""Theme""
-ACTION 5: touched on button that has text ""Light""
-ACTION 6: touched on button that has text ""Text color""
-ACTION 7: filled a focused textfield that has text ""2D2D2D"" with the text ""#FFFFFF""","[True, True, True, True, True, False, False]"
musicplayer,check the 'Recordings' in the Folders,9915f9d815a63b6d62c9a5bf76838efee4a30067d20e14553c89d22533c3d18b,15,2,15,2,15,0.13333333333333333,False,False,0.13333333333333333,False,False,False,"-ACTION 1: touched on button that has text ""Folders""
-ACTION 2: touched on button that has text ""Recordings""
-ACTION 3: touched on button that has text ""test1""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: touched on button that has text ""test2""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has content-desc ""Search""
-ACTION 8: touched on button that has content-desc ""Sort by""
-ACTION 9: touched on button that has text ""Title""
-ACTION 10: touched on button that has text ""Use for this folder only""
-ACTION 11: touched on button that has text ""Artist""
-ACTION 12: touched on button that has text ""Duration""
-ACTION 13: touched on button that has text ""Track number""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has content-desc ""Collapse""
- ACTION 16: Task completed?
","[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
musicplayer,play 'test1' in recordings and set the loop mode to 'loop the current song',ef11f3bc3f12ccae8b54203dd29c0f4bc5ad85facf2dcb9eb2efe39b6385b3ba,16,4,4,3,4,0.75,False,True,0.75,False,False,True,"-ACTION 1: touched on button that has text ""Recordings""
-ACTION 2: touched on button that has text ""test1""
-ACTION 3: touched on button that has content-desc ""Repeat current song""
-ACTION 4: touched on button that has text ""Next: 2024_09_11_03_29_59""","[True, True, True, False]"
musicplayer,"play the song ""test1"" in the tracks",76138d039d0042ac2789183169d99272b01c0e0dbb7cfb137d6d693c58521430,16,2,2,2,2,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has text ""Tracks""
-ACTION 2: touched on button that has text ""test1 (1)""","[True, True]"
musicplayer,set the sleep timer for five minutes,c645982ae198781922109decb29d494c1a7b378d31829ed1edfda1d830502738,16,3,3,3,3,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Sleep timer""
-ACTION 3: touched on button that has text ""5 minutes""","[True, True, True]"
musicplayer,set the song to gapless playback,232f72dc95e9f33cbb7c681fe465643a68b1196e4d4dfc0b84261447723a0313,16,3,3,3,3,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Gapless playback""","[True, True, True]"
musicplayer,sort by year in descending order,4373e267cc50985b653264e41e0dcf7b2d2d377a42187889043f6176ca379901,15,4,15,3,15,0.2,False,False,0.13333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""Sort by""
-ACTION 2: touched on button that has text ""Descending""
-ACTION 3: touched on button that has text ""Ascending""
-ACTION 4: touched on button that has text ""Title""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Albums""
-ACTION 7: touched on button that has content-desc ""Sort by""
-ACTION 8: touched on button that has text ""Year""
-ACTION 9: touched on button that has text ""Descending""
-ACTION 10: touched on button that has text ""Ascending""
-ACTION 11: touched on button that has text ""Title""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has text ""Playlists""
-ACTION 14: touched on button that has content-desc ""Sort by""
-ACTION 15: touched on button that has text ""Descending""
- ACTION 16: Task completed?
","[True, True, False, False, False, False, False, True, False, False, False, False, False, False, False]"
notes,Adjust the fontsize of the Notes app to 125%,cef0bd4a2fbe055f9cdb9d4e4ae38029d356963fbe1254d82948c32737f923ea,16,4,4,4,4,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Font size""
-ACTION 4: touched on button that has text ""125%""","[True, True, True, True]"
notes,Create a checklist note called 'NewCheckList',8447e4449d7c16fbbd50b9d8e1a882a24175c59c79c6af41e0b730d18421b175,15,4,15,3,15,0.2,False,False,0.13333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Checklist""
-ACTION 3: touched on button that has text ""Text note""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""NewCheckList""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has content-desc ""More options""
-ACTION 7: touched on button that has text ""Create shortcut""
-ACTION 8: touched on button that has content-desc ""Open note""
-ACTION 9: touched on button that has text ""Create a new note""
-ACTION 10: touched on button that has text ""Checklist""
-ACTION 11: touched on button that has text ""Text note""
-ACTION 12: filled a focused textfield that has text ""Label"" with the text ""NewCheckList""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""General note""
-ACTION 15: touched on button that has text ""Diary""
- ACTION 16: Task completed?
","[True, True, False, True, False, False, False, False, False, False, False, False, False, False, False]"
notes,Create a new note called 'test' and type '123456',ddd27aa5b2aaa203fdf03d98f8be7c5d111745fb18c90c7cd2a24712b7c4e1f0,15,4,15,3,15,0.2,False,False,0.06666666666666667,False,False,False,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Text note""
-ACTION 3: touched on button that has text ""Checklist""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""test""
-ACTION 7: touched on button that has content-desc ""Create a new note""
-ACTION 8: touched on button that has text ""Text note""
-ACTION 9: touched on button that has text ""Checklist""
-ACTION 10: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""General note""
-ACTION 13: touched on button that has content-desc ""Open note""
-ACTION 14: touched on button that has text ""Create a new note""
-ACTION 15: touched on button that has text ""Text note""
- ACTION 16: Task completed?
","[True, False, False, True, False, True, False, False, False, False, False, False, False, False, False]"
notes,"Create a text note called 'test', type '12345678', and search for '234'",e7b66a886c48e9b531aeb785e33c9b22c5d5e0075ed4d540ad4544c1cefd607e,15,7,15,3,15,0.2,False,False,0.06666666666666667,False,False,False,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Text note""
-ACTION 3: touched on button that has text ""Checklist""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: filled a focused textfield that has text ""NewTextNote"" with the text ""test""
-ACTION 7: touched on button that has content-desc ""Create a new note""
-ACTION 8: touched on button that has text ""Text note""
-ACTION 9: touched on button that has text ""Checklist""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has content-desc ""More options""
-ACTION 12: touched on button that has text ""Create shortcut""
-ACTION 13: touched on button that has content-desc ""Search""
-ACTION 14: touched on button that has content-desc ""Create a new note""
-ACTION 15: touched on button that has text ""Text note""
- ACTION 16: Task completed?
","[True, False, False, True, False, False, False, False, False, False, False, False, True, False, False]"
notes,Create a text note named 'NewTextNote',3e2b91721388040cb32e6f380ee957ec80f2b0586398970a2b7bec559374a5fe,15,3,15,2,15,0.13333333333333333,False,False,0.06666666666666667,False,False,False,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Text note""
-ACTION 3: touched on button that has text ""Checklist""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""NewTextNote""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: filled a focused textfield that has text ""Insert text here"" with the text ""NewTextNote""
-ACTION 7: touched on button that has content-desc ""Create a new note""
-ACTION 8: touched on button that has text ""Text note""
-ACTION 9: touched on button that has text ""Checklist""
-ACTION 10: filled a focused textfield that has text ""Label"" with the text ""NewTextNote""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Create shortcut""
-ACTION 14: touched on button that has content-desc ""Search""
-ACTION 15: touched on button that has content-desc ""Create a new note""
- ACTION 16: Task completed?
","[True, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
notes,Delete the note 'Diary',189f0aaa626663d379c7b24d34a87fabbc85ef9ef8930d2d1716a7c305d2df08,15,3,15,3,15,0.2,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""General note""
-ACTION 2: touched on button that has text ""Diary""
-ACTION 3: touched on button that has content-desc ""Open note""
-ACTION 4: touched on button that has text ""Diary""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: touched on button that has text ""Delete note""
-ACTION 7: touched on button that has text ""Delete""
-ACTION 8: touched on button that has content-desc ""Open note""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has content-desc ""More options""
-ACTION 11: touched on button that has text ""Delete note""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has content-desc ""Open note""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has content-desc ""More options""
- ACTION 16: Task completed?
","[False, False, False, False, True, True, True, False, False, False, False, False, False, False, False]"
notes,Rename the note 'diary' to 'events',c68435b2423f0142c7901742de1409fc29ddf7d23ad7b49de5c499dc52bdb820,16,4,4,0,4,0.0,False,True,0.0,False,False,True,"-ACTION 1: filled a focused textfield that has text ""NewTextNotetestNewTNewTextNotetestNewTcenteextNotetescenteextNotetest"" with the text ""events""
-ACTION 2: touched on button that has content-desc ""Open note""
-ACTION 3: touched on button that has text ""Text note""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""events""","[False, False, False, False]"
notes,change the alignment to center,674fff46ea8e3c2e438c34f49fdf62316519182ca352d08c7a1f2032002903c3,15,4,15,2,15,0.13333333333333333,False,False,0.0,False,False,False,"-ACTION 1: filled a focused textfield that has text ""NewTextNotetestNewTextNotetest"" with the text ""center""
-ACTION 2: touched on button that has text ""Diary""
-ACTION 3: touched on button that has text ""General note""
-ACTION 4: touched on button that has content-desc ""Create a new note""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: touched on button that has text ""Settings""
-ACTION 7: touched on button that has text ""Font size""
-ACTION 8: touched on button that has text ""100%""
-ACTION 9: touched on button that has text ""Customize colors""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""Customize widget colors""
-ACTION 12: touched on button that has resource-id ""config_bg_color""
-ACTION 13: filled a focused textfield that has text ""000000"" with the text ""center""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has resource-id ""config_text_color""
- ACTION 16: Task completed?
","[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False]"
notes,create a checklist named 'test' and sort the items by creating date,412d41054919df21554d8ca270c18495499078c26698b40005adb6e0e9c3cc15,16,9,9,4,9,0.4444444444444444,False,True,0.2222222222222222,False,False,True,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Checklist""
-ACTION 3: touched on button that has text ""Text note""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 5: touched on button that has text ""OK""
-ACTION 6: touched on button that has text ""Cancel""
-ACTION 7: touched on button that has content-desc ""Open note""
-ACTION 8: touched on button that has text ""Create a new note""
-ACTION 9: touched on button that has text ""Checklist""","[True, True, False, True, True, False, False, False, False]"
notes,disable autosave notes,60da3adc2c7862f9254c721d6f9fecef1bf49b15556ea1170ce601f3de3fe994,15,3,15,2,15,0.13333333333333333,False,False,0.13333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Show word count""
-ACTION 4: touched on button that has text ""Use Incognito mode of keyboards""
-ACTION 5: touched on button that has text ""Make links and emails clickable""
-ACTION 6: touched on button that has text ""Use monospaced font""
-ACTION 7: touched on button that has class name ""android.widget.ImageButton""
-ACTION 8: touched on button that has content-desc ""Create a new note""
-ACTION 9: touched on button that has text ""Text note""
-ACTION 10: touched on button that has text ""Checklist""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
