app_name,task_desc,hash,n_actions,actions,groundtruth,guardian,guardian_strict_eval,guardian_action_eval
calendar,add all the contacts anniversaries into Calendar,507cc6d19f89ee4a7733f0d2d5407dc52eefd470f265582e76878dab4ce6e7e6,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Add contact anniversaries', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Allow', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Add contact anniversaries""
- ACTION 3: touched on a button that has text ""Allow""
","-ACTION 1: touched on button that has text ""Manage event types""
-ACTION 2: touched on button that has content-desc ""New Event""
-ACTION 3: touched on button that has content-desc ""Save""
-ACTION 4: touched on button that has text ""October 3 (Thu)""
-ACTION 5: touched on button that has text ""OK""
-ACTION 6: touched on button that has text ""Regular event""
-ACTION 7: touched on button that has text ""Add a new type""
-ACTION 8: touched on button that has resource-id ""type_color""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has text ""OK""
-ACTION 11: touched on button that has text ""CANCEL""
-ACTION 12: touched on button that has text ""Holidays""
-ACTION 13: touched on button that has content-desc ""Save""
-ACTION 14: touched on button that has text ""October 3 (Thu)""
-ACTION 15: scrolled
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
calendar,"add the event of 'VisitParents' on july 30, remind me 1 hour before, save it",77b4402acf90d06628adf206c1d10e279ca5421920e7f2cd6a6db63e76f56d1c,9,"[{'action': 'click', 'text': None, 'content-desc': 'New Event', 'input_text': None}, {'action': 'set_text', 'text': 'Title', 'content-desc': None, 'input_text': 'VisitParents'}, {'action': 'click', 'text': '12:00 PM', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': '30 July 2023', 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Add another reminder', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '1 hour before', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""New Event""
- ACTION 2: filled a focused textfield that has text ""Title"" with the text ""VisitParents""
- ACTION 3: touched on a button that has text ""12:00 PM""
- ACTION 4: touched on a button that has content-desc ""30 July 2023""
- ACTION 5: touched on a button that has text ""OK""
- ACTION 6: touched on a button that has text ""Add another reminder""
- ACTION 7: touched on a button that has text ""1 hour before""
- ACTION 8: touched on a button that has content-desc ""Save""
","-ACTION 1: touched on button that has resource-id ""type_color""
-ACTION 2: touched on button that has content-desc ""New Event""
-ACTION 3: touched on button that has text ""October 7 (Mon)""
-ACTION 4: touched on button that has content-desc ""Next month""
-ACTION 5: scrolled
-ACTION 6: touched on button that has content-desc ""Next month""
-ACTION 7: touched on button that has content-desc ""Next month""
-ACTION 8: touched on button that has content-desc ""Next month""
-ACTION 9: touched on button that has content-desc ""Next month""
-ACTION 10: touched on button that has content-desc ""Next month""
-ACTION 11: touched on button that has content-desc ""Next month""
-ACTION 12: touched on button that has content-desc ""31 May 2025""
-ACTION 13: touched on button that has content-desc ""30 May 2025""
-ACTION 14: scrolled
-ACTION 15: touched on button that has content-desc ""Next month""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false]"
calendar,change the event reminder sound of Calendar app to adara,e8b601c47a045393c677aeddaee08ed7e638c44377571db157be7628db8d955b,6,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Reminder sound', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Adara', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Reminder sound""
- ACTION 4: touched on a button that has text ""Adara""
- ACTION 5: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""Holidays""
-ACTION 2: touched on button that has text ""OK""
-ACTION 3: touched on button that has content-desc ""More options""
-ACTION 4: touched on button that has text ""Settings""
-ACTION 5: touched on button that has text ""Reminder sound""
-ACTION 6: touched on button that has text ""Adara""
-ACTION 7: touched on button that has text ""Aldebaran""
-ACTION 8: touched on button that has text ""Add a new sound""
-ACTION 9: touched on button that has content-desc ""New Event""
-ACTION 10: touched on button that has resource-id ""event_show_on_map""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""10 minutes before""
-ACTION 13: touched on button that has text ""Custom""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, true, true, true, true, true, false, false, false, false, false, false, false, false, false]"
calendar,change the event type 'regular event' to 'deadlines',19c51276c1302fc90f7dcb004bb49dab4cb435882b03436899252d22baead8ef,8,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Manage event types', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Regular event', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Regular event', 'content-desc': None, 'input_text': None}, {'action': 'set_text', 'text': 'Regular event', 'content-desc': None, 'input_text': 'deadlines'}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Manage event types""
- ACTION 4: touched on a button that has text ""Regular event""
- ACTION 5: touched on a button that has text ""Regular event""
- ACTION 6: filled a focused textfield that has text ""Regular event"" with the text ""deadlines""
- ACTION 7: touched on a button that has text ""OK""
","-ACTION 1: pressed ""BACK"" button to navigate back
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has content-desc ""More options""
-ACTION 14: touched on button that has text ""Settings""
-ACTION 15: touched on button that has text ""Manage event types""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, true, true, true]"
calendar,change the snooze time to 30 min,c47d189d4fedb22edea24e3cffc93ea0770372573285c05df8b1c8ab69f0b928,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Snooze time', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '30 minutes', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Snooze time""
- ACTION 4: touched on a button that has text ""30 minutes""
","-ACTION 1: touched on button that has text ""OK""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""
-ACTION 4: touched on button that has text ""Always use same snooze time OFF""
-ACTION 5: touched on button that has text ""Reminder sound""
-ACTION 6: scrolled
-ACTION 7: scrolled
-ACTION 8: scrolled
-ACTION 9: scrolled
-ACTION 10: scrolled
-ACTION 11: scrolled
-ACTION 12: scrolled
-ACTION 13: scrolled
-ACTION 14: scrolled
-ACTION 15: touched on button that has text ""OK""
- ACTION 16: Task completed?
",0,"[false, true, true, false, false, false]"
calendar,change the view from monthly to yearly,0a5471c24b889666632bb43f683fc08ce43a2fa049b1ac47bb1b8ef23802a607,3,"[{'action': 'click', 'text': None, 'content-desc': 'Change view', 'input_text': None}, {'action': 'click', 'text': 'Yearly view', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Change view""
- ACTION 2: touched on a button that has text ""Yearly view""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Customize colors""
-ACTION 4: touched on button that has content-desc ""Navigate up""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has content-desc ""Change view""
-ACTION 7: touched on button that has text ""Monthly view""
-ACTION 8: touched on button that has content-desc ""New Event""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""October""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Change view""
-ACTION 14: touched on button that has text ""Monthly view""
-ACTION 15: touched on button that has resource-id ""top_left_arrow""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, true, false, false, false, false, false, false, false, false, false]"
calendar,"create a new event, the task is 'laundry', save it",d607ebfb905ff62cbda8cf94add2b1f6a0ecc9364a1d1465ebe35d6f9d11d4e3,4,"[{'action': 'click', 'text': None, 'content-desc': 'New Event', 'input_text': None}, {'action': 'set_text', 'text': 'Title', 'content-desc': None, 'input_text': 'laundry'}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""New Event""
- ACTION 2: filled a focused textfield that has text ""Title"" with the text ""laundry""
- ACTION 3: touched on a button that has content-desc ""Save""
","-ACTION 1: pressed ""BACK"" button to navigate back
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has content-desc ""New Event""
-ACTION 13: filled a focused textfield that has text ""Title"" with the text ""laundry""
-ACTION 14: touched on button that has text ""All-day OFF""
-ACTION 15: filled a focused textfield that has text ""laundry"" with the text ""laundry""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, true, true, false, true]"
calendar,create an event of 'homework' with daily repetition and save it,201ab5fb0dbaa5da9673ce3b1fa4479ef7a17380437cbc87d4f4490f48e406fb,6,"[{'action': 'click', 'text': None, 'content-desc': 'New Event', 'input_text': None}, {'action': 'set_text', 'text': 'Title', 'content-desc': None, 'input_text': 'homework'}, {'action': 'click', 'text': 'No repetition', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Daily', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""New Event""
- ACTION 2: filled a focused textfield that has text ""Title"" with the text ""homework""
- ACTION 3: touched on a button that has text ""No repetition""
- ACTION 4: touched on a button that has text ""Daily""
- ACTION 5: touched on a button that has content-desc ""Save""
","-ACTION 1: touched on button that has content-desc ""New Event""
-ACTION 2: filled a focused textfield that has text ""Title"" with the text ""homework""
-ACTION 3: touched on button that has text ""All-day OFF""
-ACTION 4: touched on button that has text ""No repetition""
-ACTION 5: touched on button that has text ""Daily""
-ACTION 6: filled a focused textfield that has text ""homework"" with the text ""homework""
-ACTION 7: touched on button that has text ""All-day ON""
-ACTION 8: touched on button that has text ""Daily""
-ACTION 9: touched on button that has text ""No repetition""
-ACTION 10: touched on button that has text ""No repetition""
-ACTION 11: touched on button that has text ""Custom""
-ACTION 12: touched on button that has text ""days""
-ACTION 13: touched on button that has text ""weeks""
-ACTION 14: touched on button that has text ""months""
-ACTION 15: touched on button that has text ""years""
- ACTION 16: Task completed?
",0,"[true, true, false, true, true, true, false, false, false, false, false, false, false, false, false]"
calendar,delete all the events in the Calendar app,346ab5c1aeef9922d6c572db14b5e0beaaa9e904f82c72aa0b561a8e6847cf89,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Delete all events', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'YES', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Delete all events""
- ACTION 4: touched on a button that has text ""YES""
","-ACTION 1: touched on button that has text ""OK""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""
-ACTION 4: touched on button that has text ""Delete all events""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Manage event types""
-ACTION 7: touched on button that has text ""Holidays""
-ACTION 8: touched on button that has resource-id ""type_color""
-ACTION 9: touched on button that has text ""OK""
-ACTION 10: filled a focused textfield that has text ""Holidays"" with the text ""None""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has text ""Regular event""
-ACTION 14: filled a focused textfield that has text ""Regular event"" with the text ""delete""
-ACTION 15: touched on button that has resource-id ""type_color""
- ACTION 16: Task completed?
",0,"[false, true, true, true, false, false, false, false, false, false, false, false, false, false, false]"
calendar,disable start week on Sunday,295bcdc418b1cc7f9f6359fcfda6096a0a80abcd0ef9f3e98990ddc859619e8c,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Start week on Sunday ON', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Start week on Sunday ON""
","-ACTION 1: touched on button that has text ""Regular event""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""
-ACTION 4: touched on button that has text ""Start week on Sunday OFF""
-ACTION 5: touched on button that has text ""Customize colors""
-ACTION 6: touched on button that has content-desc ""Navigate up""
-ACTION 7: touched on button that has text ""Use 24-hour time format OFF""
-ACTION 8: touched on button that has text ""Start week on Sunday ON""
-ACTION 9: touched on button that has text ""Manage event types""
-ACTION 10: touched on button that has text ""Holidays""
-ACTION 11: touched on button that has resource-id ""type_color""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""Regular event""
- ACTION 16: Task completed?
",0,"[false, true, true, false, false, false, false, true, false, false, false, false, false, false, false]"
calendar,export the events to test.ics under DCIM folder,913bea2ab07f13d5de0f335f3b4e6737ccf343f5768df50734a99a7f8c4c3f1b,8,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Export events to an .ics file', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Allow', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'DCIM', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'set_text', 'text': 'events_2023-07-01_11-06', 'content-desc': None, 'input_text': 'test'}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Export events to an .ics file""
- ACTION 3: touched on a button that has text ""Allow""
- ACTION 4: touched on a button that has text ""DCIM""
- ACTION 5: touched on a button that has text ""OK""
- ACTION 6: filled a focused textfield that has text ""events_2023-07-01_11-06"" with the text ""test""
- ACTION 7: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has text ""OK""
-ACTION 2: touched on button that has content-desc ""Save""
-ACTION 3: touched on button that has resource-id ""event_show_on_map""
-ACTION 4: touched on button that has content-desc ""Navigate up""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: touched on button that has text ""Export events to an .ics file""
-ACTION 7: touched on button that has text ""DCIM""
-ACTION 8: touched on button that has text ""/ DCIM""
-ACTION 9: touched on button that has text ""Events2023""
-ACTION 10: touched on button that has resource-id ""filepicker_fab""
-ACTION 11: touched on button that has text ""OK""
-ACTION 12: touched on button that has text ""CANCEL""
-ACTION 13: touched on button that has text ""/ DCIM""
-ACTION 14: touched on button that has resource-id ""filepicker_fab""
-ACTION 15: touched on button that has text ""OK""
- ACTION 16: Task completed?
",0,"[true, false, false, false, true, true, true, false, false, false, false, false, false, false, false]"
calendar,search the task 'homework',d91f8aa367c47945a3d9344018a5a67330e86f3f8045cdfceb57dd9898a638df,3,"[{'action': 'click', 'text': None, 'content-desc': 'Search', 'input_text': None}, {'action': 'set_text', 'text': 'Search', 'content-desc': None, 'input_text': 'homework'}]","- ACTION 1: touched on a button that has content-desc ""Search""
- ACTION 2: filled a focused textfield that has text ""Search"" with the text ""homework""
","-ACTION 1: pressed ""BACK"" button to navigate back
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
camera,add the last photo to favorite,53645938bb4cbd3a8b813cb94755a9cb9f03435201e2434f2549794debfc6043,3,"[{'action': 'click', 'text': None, 'content-desc': 'View last captured media', 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Toggle favorite', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""View last captured media""
- ACTION 2: touched on a button that has content-desc ""Toggle favorite""
","-ACTION 1: touched on button that has content-desc ""Shutter""
-ACTION 2: touched on button that has content-desc ""Shutter""
-ACTION 3: pressed ""BACK"" button to navigate back
-ACTION 4: touched on button that has content-desc ""View last captured media""
-ACTION 5: touched on button that has content-desc ""Photo""
-ACTION 6: touched on button that has content-desc ""View last captured media""
-ACTION 7: touched on button that has content-desc ""Shutter""
-ACTION 8: touched on button that has content-desc ""View last captured media""
-ACTION 9: touched on button that has content-desc ""Shutter""
-ACTION 10: touched on button that has resource-id ""rate_star_5""
-ACTION 11: touched on button that has content-desc ""Video""
-ACTION 12: touched on button that has content-desc ""View last captured media""
-ACTION 13: touched on button that has content-desc ""Photo""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has resource-id ""top_options""
- ACTION 16: Task completed?
",0,"[false, false, false, true, false, false, false, false, false, false, false, false, false, false, false]"
camera,check the size of the last photo I took,ad5db2054d44589eb3b7147401f2ae1c0798913348509e2d807f14b01f8e54be,3,"[{'action': 'click', 'text': None, 'content-desc': 'View last captured media', 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Properties', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""View last captured media""
- ACTION 2: touched on a button that has content-desc ""Properties""
","-ACTION 1: touched on button that has content-desc ""Shutter""
-ACTION 2: touched on button that has content-desc ""View last captured media""
-ACTION 3: touched on button that has content-desc ""Photo""
-ACTION 4: touched on button that has content-desc ""Shutter""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has content-desc ""View last captured media""
-ACTION 7: touched on button that has content-desc ""Photo""
-ACTION 8: touched on button that has content-desc ""View last captured media""
-ACTION 9: touched on button that has content-desc ""Shutter""
-ACTION 10: touched on button that has content-desc ""View last captured media""
-ACTION 11: touched on button that has content-desc ""Video""
-ACTION 12: touched on button that has content-desc ""View last captured media""
-ACTION 13: touched on button that has content-desc ""Photo""
-ACTION 14: touched on button that has content-desc ""Toggle the timer mode""
-ACTION 15: touched on button that has content-desc ""View last captured media""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
camera,close the shutter sound,021fff0acccbe1c0dfafbd6bd253eb6ec258063435d37c3698029446199aed32,3,"[{'action': 'click', 'text': None, 'content-desc': 'Settings', 'input_text': None}, {'action': 'click', 'text': 'Shutter sound', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Settings""
- ACTION 2: touched on a button that has text ""Shutter sound""
","-ACTION 1: pressed ""BACK"" button to navigate back
-ACTION 2: touched on button that has content-desc ""Settings""
-ACTION 3: touched on button that has text ""Shutter sound""
-ACTION 4: touched on button that has text ""Use volume buttons as shutter""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has text ""Language""
-ACTION 8: touched on button that has text ""Customize colors (Locked)""
-ACTION 9: touched on button that has text ""Later""
-ACTION 10: touched on button that has text ""Save photo exif metadata""
-ACTION 11: touched on button that has text ""Flip front camera photos horizontally""
-ACTION 12: touched on button that has text ""Purchase Simple Thank You""
-ACTION 13: touched on button that has content-desc ""About""
-ACTION 14: touched on button that has text ""Frequently asked questions""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, true, true, false, false, false, false, false, false, false, false, false, false, false, false]"
camera,delete the last photo I took,63f463932b288fb1147e838ef6ba757e6f7b0460365988c6d555b846e4e6ae13,4,"[{'action': 'click', 'text': None, 'content-desc': 'View last captured media', 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Delete', 'input_text': None}, {'action': 'click', 'text': 'Yes', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""View last captured media""
- ACTION 2: touched on a button that has content-desc ""Delete""
- ACTION 3: touched on a button that has text ""Yes""
","-ACTION 1: touched on button that has content-desc ""View last captured media""
-ACTION 2: touched on button that has content-desc ""Settings""
-ACTION 3: touched on button that has class name ""android.widget.ImageButton""
-ACTION 4: touched on button that has resource-id ""top_options""
-ACTION 5: touched on button that has content-desc ""View last captured media""
-ACTION 6: touched on button that has resource-id ""photo_full""
-ACTION 7: touched on button that has content-desc ""Shutter""
-ACTION 8: touched on button that has content-desc ""Shutter""
-ACTION 9: touched on button that has content-desc ""Video""
-ACTION 10: touched on button that has content-desc ""View last captured media""
-ACTION 11: touched on button that has content-desc ""Shutter""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[true, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
